case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status,company_age,employer_strength,wage_per_year,high_wage_flag,education_level
17455,1,0,1,1,4440,1998,3,875.0704166666666,1,1,0,26,170.76923076923077,,0,-1.0
17466,1,2,0,0,769,1951,3,2390.4566666666665,1,1,0,73,10.534246575342467,,0,-1.0
17477,1,3,0,0,2443,1958,1,4154.759166666667,1,1,0,66,37.015151515151516,,0,-1.0
17489,1,2,0,0,3725,2009,1,5809.367916666666,1,1,0,15,248.33333333333334,,0,-1.0
17500,1,0,0,0,2061,1995,4,872.99625,1,1,1,29,71.06896551724138,,0,-1.0
17511,1,3,1,0,216,1909,1,2763.7237499999997,1,1,0,115,1.8782608695652174,,0,-1.0
17522,2,0,1,0,3489,2007,3,3685.316666666667,1,1,0,17,205.23529411764707,,0,-1.0
17533,3,0,0,1,433,1912,4,5125.76875,1,1,1,112,3.8660714285714284,,0,-1.0
17544,1,0,1,0,1932,1989,3,6.886341666666667,1,1,0,35,55.2,,0,-1.0
17555,3,3,1,0,572,1847,2,533.3341666666666,1,1,0,177,3.231638418079096,,0,-1.0
17566,2,3,1,0,306,1975,3,4307.935,1,0,0,49,6.244897959183674,,0,-1.0
17577,2,0,0,0,623,2007,2,1059.1495833333333,1,1,0,17,36.64705882352941,,0,-1.0
17588,4,0,0,0,2288,2011,4,3432.7333333333336,1,1,1,13,176.0,,0,-1.0
17600,1,3,0,1,3370,2007,4,1781.7220833333333,1,1,1,17,198.23529411764707,,0,-1.0
17611,1,3,0,0,875,1983,1,4088.3308333333334,1,1,0,41,21.341463414634145,,0,-1.0
17622,3,0,0,0,2586,1997,4,83.63583333333334,1,1,1,27,95.77777777777777,,0,-1.0
17633,1,0,0,0,661,2006,1,3537.4854166666664,1,1,0,18,36.72222222222222,,0,-1.0
17644,1,0,0,0,2337,1996,3,1117.2375,1,1,0,28,83.46428571428571,,0,-1.0
17655,1,0,0,0,1672,1998,3,15.304583333333333,1,1,0,26,64.3076923076923,,0,-1.0
17666,1,3,1,0,717,1948,3,4848.769583333334,1,1,0,76,9.43421052631579,,0,-1.0
17677,2,0,1,0,1017,1975,3,1336.9204166666666,1,1,0,49,20.755102040816325,,0,-1.0
17688,1,2,0,0,1624,2000,4,8545.19125,1,1,1,24,67.66666666666667,,0,-1.0
17699,1,0,0,1,3891,1931,3,1910.8695833333334,1,1,0,93,41.83870967741935,,0,-1.0
17711,1,3,1,1,2009,2005,4,2905.8770833333333,1,1,0,19,105.73684210526316,,0,-1.0
17722,1,3,1,0,3268,2012,1,4223.800416666667,1,1,0,12,272.3333333333333,,0,-1.0
17733,1,3,0,0,1312,1998,3,3901.8529166666667,1,1,0,26,50.46153846153846,,0,-1.0
17744,3,0,0,0,229,2005,4,10.33375,1,1,1,19,12.052631578947368,,0,-1.0
17755,1,0,1,0,2597,1945,4,6460.124583333333,1,1,0,79,32.87341772151899,,0,-1.0
17766,1,0,1,0,2114,1977,4,24.8437,1,1,0,47,44.97872340425532,,0,-1.0
17777,3,3,1,0,48369,2007,4,2221.0016666666666,1,1,0,17,2845.235294117647,,0,-1.0
17788,1,0,1,0,2609,1991,2,1447.4437500000001,1,1,0,33,79.06060606060606,,0,-1.0
17799,3,3,1,0,4265,1997,3,2890.625,1,1,0,27,157.96296296296296,,0,-1.0
17810,1,0,1,0,533,1978,4,1252.7566666666667,1,1,0,46,11.58695652173913,,0,-1.0
17822,1,3,1,0,4574,2006,2,2800.1891666666666,1,1,0,18,254.11111111111111,,0,-1.0
17833,1,3,1,1,954,1988,4,2336.06375,1,1,0,36,26.5,,0,-1.0
17844,2,0,1,0,3831,2010,4,751.4733333333334,1,1,0,14,273.64285714285717,,0,-1.0
17855,1,0,0,0,1778,1983,3,4202.1050000000005,1,1,0,41,43.36585365853659,,0,-1.0
17866,1,2,0,0,29453,2005,0,5566.107499999999,1,1,1,19,1550.157894736842,,0,-1.0
17877,1,2,0,0,652,1913,2,1040.3625,1,0,1,111,5.873873873873874,,0,-1.0
17888,1,2,1,0,2170,1998,1,4825.045416666667,1,1,0,26,83.46153846153847,,0,-1.0
17899,3,2,1,0,3550,2012,4,11.1724125,1,1,0,12,295.8333333333333,,0,-1.0
17910,5,0,0,0,1761,1995,1,27.8088875,1,1,0,29,60.724137931034484,,0,-1.0
17921,1,2,0,0,805,1898,2,4.910416666666666,1,1,1,126,6.388888888888889,,0,-1.0
17933,3,1,1,1,1615,1991,3,4693.9591666666665,1,1,0,33,48.93939393939394,,0,-1.0
17944,5,2,1,0,4153,2010,0,5635.434166666667,1,1,0,14,296.64285714285717,,0,-1.0
17955,1,2,0,1,743,1999,3,5510.027083333333,1,1,0,25,29.72,,0,-1.0
17966,1,0,1,0,3827,1995,3,2724.002916666667,1,1,0,29,131.9655172413793,,0,-1.0
17977,1,3,1,0,2345,1966,3,4635.611666666667,1,1,0,58,40.43103448275862,,0,-1.0
17988,2,0,1,0,6188,1993,3,3951.269166666667,1,1,0,31,199.61290322580646,,0,-1.0
17999,3,0,1,0,629,2004,4,9676.13875,1,1,0,20,31.45,,0,-1.0
18010,1,0,1,0,5576,2009,4,5218.617916666667,1,1,0,15,371.73333333333335,,0,-1.0
18021,2,1,1,0,5075,1981,2,1501.1891666666668,1,1,0,43,118.02325581395348,,0,-1.0
18032,1,3,0,0,2234,1920,4,9945.471666666666,1,0,1,104,21.48076923076923,,0,-1.0
18044,1,0,1,0,2698,1970,4,1423.6795833333333,1,1,0,54,49.96296296296296,,0,-1.0
18055,1,1,1,0,1485,1993,2,3803.7658333333334,1,1,0,31,47.903225806451616,,0,-1.0
18066,2,0,0,0,2425,2008,3,3468.3037499999996,1,1,0,16,151.5625,,0,-1.0
18077,5,0,1,0,2969,1923,4,2607.7791666666667,1,1,1,101,29.396039603960396,,0,-1.0
18088,2,0,1,0,1738,2011,1,1219.2025,1,1,0,13,133.69230769230768,,0,-1.0
18099,1,3,1,0,4614,1911,2,3529.8591666666666,1,0,0,113,40.83185840707964,,0,-1.0
18110,1,3,1,0,1222,1975,1,2267.6925,1,1,0,49,24.93877551020408,,0,-1.0
18121,2,1,0,0,186,1991,4,689.6441666666666,1,1,0,33,5.636363636363637,,0,-1.0
18132,3,0,0,1,2747,1994,2,1763.415,1,1,1,30,91.56666666666666,,0,-1.0
18143,1,0,1,0,2114,2012,2,0.65715,1,1,0,12,176.16666666666666,,0,-1.0
18155,1,2,1,0,4550,1968,1,4352.387083333333,1,1,0,56,81.25,,0,-1.0
18166,2,0,0,0,1083,1999,3,2879.7483333333334,1,1,0,25,43.32,,0,-1.0
18177,1,3,1,0,822,1838,2,2779.6337500000004,1,0,0,186,4.419354838709677,,0,-1.0
18188,3,0,1,0,25805,2002,3,1063.0191666666667,1,1,0,22,1172.9545454545455,,0,-1.0
18199,1,3,0,0,1741,1950,2,861.9733333333334,1,1,1,74,23.527027027027028,,0,-1.0
18210,1,0,0,0,3438,2013,0,4055.2137500000003,1,1,1,11,312.54545454545456,,0,-1.0
18221,1,3,0,0,1501,1983,1,5015.488333333334,1,1,0,41,36.609756097560975,,0,-1.0
18232,1,3,1,0,2284,2013,3,2150.4266666666667,1,1,0,11,207.63636363636363,,0,-1.0
18243,1,0,0,0,2384,2007,4,4006.0870833333333,1,0,1,17,140.23529411764707,,0,-1.0
18254,1,3,0,1,1031,2014,2,9185.340416666668,1,0,1,10,103.1,,0,-1.0
18266,1,3,1,0,3213,1924,1,969.6754166666666,1,1,0,100,32.13,,0,-1.0
18277,1,3,0,0,1894,1906,2,4455.743333333333,1,1,1,118,16.050847457627118,,0,-1.0
18288,1,0,0,0,2280,2011,1,1544.5541666666668,1,1,0,13,175.3846153846154,,0,-1.0
18299,1,0,1,0,1610,1962,1,4097.138333333333,1,1,0,62,25.967741935483872,,0,-1.0
18310,1,0,1,0,1766,1997,3,153.47625,1,1,0,27,65.4074074074074,,0,-1.0
18321,1,0,1,0,2269,1997,2,8194.532083333334,1,0,0,27,84.03703703703704,,0,-1.0
18332,1,0,0,1,114,1851,4,2884.534166666667,1,1,1,173,0.6589595375722543,,0,-1.0
18343,5,1,0,0,819,1994,0,1401.91125,1,1,1,30,27.3,,0,-1.0
18354,3,1,1,0,28418,1969,2,4570.8575,1,1,0,55,516.6909090909091,,0,-1.0
18365,1,2,0,0,1983,2010,4,1277.8466666666666,1,1,1,14,141.64285714285714,,0,-1.0
18377,1,0,1,0,2927,1977,3,4156.408333333334,1,1,0,47,62.276595744680854,,0,-1.0
18388,1,0,0,0,2553,2004,1,2864.632916666667,1,1,0,20,127.65,,0,-1.0
18399,1,1,1,0,82716,1993,4,4655.194166666667,1,0,0,31,2668.2580645161293,,0,-1.0
18410,5,0,1,0,1837,1898,3,9.465683333333333,1,1,0,126,14.579365079365079,,0,-1.0
18421,1,0,1,0,308,1995,4,3588.9070833333335,1,1,0,29,10.620689655172415,,0,-1.0
18432,3,2,0,1,2561,2014,2,1823.1125,1,1,1,10,256.1,,0,-1.0
18443,1,1,1,0,70113,1897,2,2812.1991666666668,1,1,0,127,552.0708661417323,,0,-1.0
18454,1,3,1,0,5483,2003,4,2039.3095833333334,1,1,0,21,261.0952380952381,,0,-1.0
18465,2,3,1,0,81379,1999,3,2052.3595833333334,1,1,0,25,3255.16,,0,-1.0
18476,1,0,1,0,1506,1998,2,4702.2387499999995,1,1,0,26,57.92307692307692,,0,-1.0
18488,1,3,1,0,190,2001,1,6013.02,1,1,0,23,8.26086956521739,,0,-1.0
18499,3,0,1,1,2701,2010,3,3896.1091666666666,1,1,0,14,192.92857142857142,,0,-1.0
18510,1,3,0,0,3062,2001,2,8281.36,1,0,1,23,133.1304347826087,,0,-1.0
18521,1,2,1,0,71,2005,3,769.8445833333334,1,1,0,19,3.736842105263158,,0,-1.0
18532,1,1,0,0,3166,1995,2,4056.38125,1,0,1,29,109.17241379310344,,0,-1.0
18543,1,2,1,0,35961,1865,2,6371.374583333333,1,1,1,159,226.16981132075472,,0,-1.0
18554,3,3,1,0,94411,1977,2,2086.1316666666667,1,1,0,47,2008.7446808510638,,0,-1.0
18565,1,0,0,0,2594,1849,3,3562.3266666666664,1,1,0,175,14.822857142857142,,0,-1.0
18576,1,3,1,0,2240,2006,4,813.5620833333334,1,1,0,18,124.44444444444444,,0,-1.0
18587,1,0,0,1,-11,2011,2,1354.4225,1,1,1,13,-0.8461538461538461,,0,-1.0
18599,1,0,1,0,2090,1872,4,8227.174166666666,1,0,0,152,13.75,,0,-1.0
18610,1,0,1,0,149,1948,3,1910.4304166666668,1,1,0,76,1.9605263157894737,,0,-1.0
18621,1,3,1,0,855,2009,2,2229.9795833333333,1,1,0,15,57.0,,0,-1.0
18632,1,3,1,0,566,1998,1,5930.239166666666,1,1,0,26,21.76923076923077,,0,-1.0
18643,1,1,0,0,3970,2013,4,3108.4666666666667,1,1,1,11,360.90909090909093,,0,-1.0
18654,1,0,1,0,720,2001,4,5179.88875,1,1,0,23,31.304347826086957,,0,-1.0
18665,2,0,0,0,2948,1967,4,13.487499999999999,1,1,0,57,51.719298245614034,,0,-1.0
18676,1,1,1,0,3962,2011,2,3051.0533333333333,1,1,0,13,304.7692307692308,,0,-1.0
18687,0,3,1,0,4857,2001,2,4247.877083333334,1,1,0,23,211.17391304347825,,0,-1.0
18698,3,1,0,0,1200,1996,1,4494.812916666667,1,1,0,28,42.857142857142854,,0,-1.0
18710,3,3,1,0,2579,2007,4,2861.7995833333334,1,1,0,17,151.7058823529412,,0,-1.0
18721,5,2,0,0,1864,1911,0,5749.385416666667,1,1,1,113,16.495575221238937,,0,-1.0
18732,2,0,0,0,202,1986,4,1494.5287500000002,1,1,0,38,5.315789473684211,,0,-1.0
18743,1,0,1,0,51,2003,4,915.695,1,1,0,21,2.4285714285714284,,0,-1.0
18754,2,0,0,1,3628,2000,2,3326.6716666666666,1,1,1,24,151.16666666666666,,0,-1.0
18765,1,0,1,0,1872,1926,4,4133.375416666667,1,1,0,98,19.102040816326532,,0,-1.0
18776,3,0,1,0,869,2001,4,2670.17625,1,1,0,23,37.78260869565217,,0,-1.0
18787,3,2,1,0,693,1999,4,5146.654583333334,1,1,0,25,27.72,,0,-1.0
18798,2,1,1,0,1525,1978,4,470.30916666666667,1,1,0,46,33.15217391304348,,0,-1.0
18809,1,3,1,0,1584,1984,1,1885.8858333333335,1,1,0,40,39.6,,0,-1.0
18821,1,3,0,0,448,2006,2,4701.292916666666,1,1,1,18,24.88888888888889,,0,-1.0
18832,2,0,1,0,714,1873,4,4746.999583333333,1,1,0,151,4.728476821192053,,0,-1.0
18843,1,0,1,1,1000,1848,4,4300.01875,1,1,0,176,5.681818181818182,,0,-1.0
18854,1,3,0,0,1983,2002,3,1377.0733333333335,1,1,0,22,90.13636363636364,,0,-1.0
18865,1,3,0,0,525,2001,4,4746.3029166666665,1,0,1,23,22.82608695652174,,0,-1.0
18876,1,0,1,0,997,2001,1,8236.50625,1,1,0,23,43.34782608695652,,0,-1.0
18887,3,2,0,0,2290,2015,2,12.221466666666666,1,1,1,9,254.44444444444446,,0,-1.0
18898,3,0,1,0,153,1972,1,8.602483333333334,1,1,0,52,2.9423076923076925,,0,-1.0
18909,1,3,0,0,1313,1889,1,6549.990833333333,1,1,0,135,9.725925925925926,,0,-1.0
18920,1,1,1,0,3659,1876,3,3408.6008333333334,1,1,0,148,24.722972972972972,,0,-1.0
18932,1,0,1,1,4713,1968,4,4207.07875,1,1,0,56,84.16071428571429,,0,-1.0
18943,1,3,1,0,979,1852,2,2480.5741666666668,1,1,0,172,5.691860465116279,,0,-1.0
18954,2,2,0,0,1010,2007,4,1139.4033333333334,1,1,1,17,59.411764705882355,,0,-1.0
18965,1,0,1,1,2105,2000,4,1102.48625,1,1,0,24,87.70833333333333,,0,-1.0
18976,3,2,0,1,23483,2000,3,2736.7083333333335,1,1,0,24,978.4583333333334,,0,-1.0
18987,2,1,0,0,4651,1938,3,515.3275,1,1,0,86,54.08139534883721,,0,-1.0
18998,3,3,0,0,1178,1859,2,12.383116666666666,1,1,1,165,7.13939393939394,,0,-1.0
19009,1,3,1,1,690,2013,2,3307.5,1,1,0,11,62.72727272727273,,0,-1.0
19020,1,3,0,0,2549,1993,3,4541.239583333333,1,0,0,31,82.2258064516129,,0,-1.0
19031,1,0,1,0,1363,1982,3,2341.1720833333334,1,1,0,42,32.45238095238095,,0,-1.0
19043,1,0,0,0,2517,2005,3,7874.692916666667,1,0,0,19,132.47368421052633,,0,-1.0
19054,1,0,1,0,3094,1986,3,1777.4083333333335,1,1,0,38,81.42105263157895,,0,-1.0
19065,5,0,0,1,2378,2005,4,3926.27125,1,1,1,19,125.15789473684211,,0,-1.0
19076,3,0,1,0,3817,2010,2,839.2375000000001,1,1,1,14,272.64285714285717,,0,-1.0
19087,2,3,1,0,4247,2005,4,778.3179166666667,1,1,0,19,223.52631578947367,,0,-1.0
19098,1,1,1,0,2109,2002,2,1136.68875,1,0,0,22,95.86363636363636,,0,-1.0
19109,3,3,0,0,1847,2002,3,12.483670833333333,1,1,0,22,83.95454545454545,,0,-1.0
19120,1,3,0,0,2675,1997,1,4288.127916666667,1,1,0,27,99.07407407407408,,0,-1.0
19131,1,1,1,0,1121,2008,4,9614.603333333334,1,0,0,16,70.0625,,0,-1.0
19142,1,3,1,0,3696,2001,2,4.2075000000000005,1,1,0,23,160.69565217391303,,0,-1.0
19154,1,0,0,0,3055,1847,1,4726.694166666667,1,1,0,177,17.259887005649716,,0,-1.0
19165,1,2,0,0,3282,2003,3,22.812929166666667,1,1,0,21,156.28571428571428,,0,-1.0
19176,1,0,1,0,3466,1868,4,1292.6445833333335,1,1,0,156,22.21794871794872,,0,-1.0
19187,1,0,0,0,1496,2001,2,3995.2833333333333,1,0,1,23,65.04347826086956,,0,-1.0
19198,1,0,0,0,2481,2008,2,17.133545833333333,1,1,1,16,155.0625,,0,-1.0
19209,1,3,1,0,1451,2009,3,5393.776666666667,1,0,0,15,96.73333333333333,,0,-1.0
19220,1,3,0,0,1499,1969,2,2877.8441666666663,1,1,1,55,27.254545454545454,,0,-1.0
19231,1,2,1,1,374,1911,4,1130.5141666666666,1,1,1,113,3.309734513274336,,0,-1.0
19242,1,3,0,0,3537,1998,4,3009.978333333333,1,1,1,26,136.03846153846155,,0,-1.0
19253,1,2,1,0,4562,2006,2,3705.2329166666664,1,1,1,18,253.44444444444446,,0,-1.0
19265,1,0,1,0,1641,1985,3,2795.2508333333335,1,1,0,39,42.07692307692308,,0,-1.0
19276,1,3,0,0,614,1999,4,3492.7058333333334,1,1,1,25,24.56,,0,-1.0
19287,1,0,1,0,137,1993,3,985.4016666666666,1,1,0,31,4.419354838709677,,0,-1.0
19298,1,3,0,0,956,1960,4,4955.118333333333,1,1,1,64,14.9375,,0,-1.0
19309,3,0,0,0,3018,1920,2,4.3429166666666665,1,1,1,104,29.01923076923077,,0,-1.0
19320,1,0,1,0,2884,2008,2,4782.940833333333,1,1,0,16,180.25,,0,-1.0
19331,1,1,0,0,894,1851,4,7091.20625,1,1,1,173,5.167630057803469,,0,-1.0
19342,5,3,1,0,636,1977,3,77.39125,1,1,0,47,13.53191489361702,,0,-1.0
19353,0,0,1,0,255,2004,2,5119.140416666666,1,1,0,20,12.75,,0,-1.0
19364,1,0,1,0,2311,2005,4,3620.884583333333,1,0,0,19,121.63157894736842,,0,-1.0
19376,3,3,0,0,781,1983,1,3254.0375,1,0,0,41,19.048780487804876,,0,-1.0
19387,1,0,0,1,1543,1999,4,3266.78,1,1,1,25,61.72,,0,-1.0
19398,1,3,1,0,3057,1995,3,949.355,1,1,0,29,105.41379310344827,,0,-1.0
19409,1,3,1,0,4670,2003,4,2610.6716666666666,1,1,0,21,222.38095238095238,,0,-1.0
19420,1,0,1,0,3277,1980,1,5184.99,1,1,0,44,74.47727272727273,,0,-1.0
19431,3,0,1,0,2114,1965,2,3014.7900000000004,1,1,0,59,35.83050847457627,,0,-1.0
19442,1,1,0,1,2148,1986,3,1797.8075,1,1,0,38,56.526315789473685,,0,-1.0
19453,2,0,0,0,3542,1963,2,10.3607625,1,1,0,61,58.0655737704918,,0,-1.0
19464,1,3,1,0,112102,1852,3,9805.829583333334,1,1,0,172,651.7558139534884,,0,-1.0
19475,1,0,1,0,412,1994,3,1737.3645833333333,1,1,0,30,13.733333333333333,,0,-1.0
19487,3,3,0,0,60,1948,3,3836.2916666666665,1,0,0,76,0.7894736842105263,,0,-1.0
19498,1,3,0,0,922,1998,3,1920.03125,1,1,0,26,35.46153846153846,,0,-1.0
19509,3,0,0,1,2999,2006,3,7187.69625,1,1,0,18,166.61111111111111,,0,-1.0
19520,1,0,1,0,4258,2008,4,1705.2837499999998,1,1,0,16,266.125,,0,-1.0
19531,1,3,1,0,3267,2001,3,3981.6854166666667,1,0,0,23,142.04347826086956,,0,-1.0
19542,1,0,0,0,3039,1994,1,4793.1025,1,1,0,30,101.3,,0,-1.0
19553,1,0,0,0,546,1983,1,1178.3554166666665,1,1,0,41,13.317073170731707,,0,-1.0
19564,1,0,1,0,3433,2002,4,1540.7983333333334,1,1,0,22,156.04545454545453,,0,-1.0
19575,1,2,1,0,1540,1947,2,419.0516666666667,1,1,1,77,20.0,,0,-1.0
19586,2,1,1,0,772,2007,3,2999.0641666666666,1,1,0,17,45.411764705882355,,0,-1.0
19598,3,3,0,0,412,2010,4,1152.3341666666668,1,1,1,14,29.428571428571427,,0,-1.0
19609,1,0,1,1,758,1996,0,2095.57625,1,1,0,28,27.071428571428573,,0,-1.0
19620,1,3,0,0,1571,1996,4,5975.657916666667,1,0,1,28,56.107142857142854,,0,-1.0
19631,1,3,0,0,731,2007,2,1576.256666666667,1,1,1,17,43.0,,0,-1.0
19642,3,2,0,0,1419,1973,4,3753.9258333333332,1,1,1,51,27.823529411764707,,0,-1.0
19653,1,1,0,0,1006,2009,3,974.5637499999999,1,1,0,15,67.06666666666666,,0,-1.0
19664,3,1,1,1,1458,1999,3,3695.77125,1,1,0,25,58.32,,0,-1.0
19675,3,1,1,0,467,1959,3,1820.7475000000002,1,1,0,65,7.184615384615385,,0,-1.0
19686,2,0,1,0,81849,1927,3,3405.1966666666667,1,1,0,97,843.8041237113403,,0,-1.0
19697,1,1,1,0,1337,1988,2,3726.8216666666667,1,1,0,36,37.138888888888886,,0,-1.0
19709,1,2,1,1,2933,2001,4,1176.5470833333334,1,1,1,23,127.52173913043478,,0,-1.0
19720,0,3,1,0,3285,1989,2,6884.130833333334,1,1,0,35,93.85714285714286,,0,-1.0
19731,0,3,1,0,81762,1990,4,1020.69625,1,1,0,34,2404.764705882353,,0,-1.0
19742,3,3,1,0,4132,2003,3,2831.6425,1,1,0,21,196.76190476190476,,0,-1.0
19753,3,1,1,0,2691,2014,2,1144.6420833333334,1,1,0,10,269.1,,0,-1.0
19764,1,3,1,0,3176,2003,4,5518.892916666667,1,1,0,21,151.23809523809524,,0,-1.0
19775,1,0,0,0,3209,2001,2,5715.805833333333,1,1,1,23,139.52173913043478,,0,-1.0
19786,1,3,0,0,3267,2003,3,6739.111250000001,1,1,0,21,155.57142857142858,,0,-1.0
19797,1,0,0,0,519,1998,0,3278.0416666666665,1,1,1,26,19.96153846153846,,0,-1.0
19808,3,3,0,0,4762,2005,1,3165.019166666667,1,1,0,19,250.6315789473684,,0,-1.0
19820,3,3,1,0,1267,2010,4,1401.2841666666666,1,1,0,14,90.5,,0,-1.0
19831,1,3,0,0,3697,2001,4,2684.2770833333334,1,1,1,23,160.7391304347826,,0,-1.0
19842,1,0,0,0,1126,2010,2,2207.8404166666664,1,1,1,14,80.42857142857143,,0,-1.0
19853,1,3,0,0,1106,2000,4,21.7099375,1,1,1,24,46.083333333333336,,0,-1.0
19864,1,0,1,0,2089,2007,3,9695.027083333332,1,1,0,17,122.88235294117646,,0,-1.0
19875,5,2,1,0,16587,1994,4,4257.067083333333,1,1,0,30,552.9,,0,-1.0
19886,1,3,0,1,46,1948,4,3842.4483333333333,1,1,1,76,0.6052631578947368,,0,-1.0
19897,3,3,1,0,36353,1998,2,5246.904583333334,1,0,0,26,1398.1923076923076,,0,-1.0
19908,3,0,1,0,3514,2010,1,1008.2466666666666,1,1,0,14,251.0,,0,-1.0
19919,1,0,0,0,1110,1963,3,4080.4995833333337,1,1,0,61,18.19672131147541,,0,-1.0
19931,1,0,0,0,553,1979,3,2572.690416666667,1,0,0,45,12.28888888888889,,0,-1.0
19942,1,3,1,0,1245,2012,1,3856.23,1,0,0,12,103.75,,0,-1.0
19953,1,0,0,0,981,1984,2,963.7062500000001,1,1,1,40,24.525,,0,-1.0
19964,3,3,0,0,3244,2007,4,449.7270833333334,1,1,1,17,190.8235294117647,,0,-1.0
19975,2,0,0,1,2557,1995,4,5757.922916666666,1,1,0,29,88.17241379310344,,0,-1.0
19986,2,3,0,0,1369,2010,3,1828.4020833333334,1,0,0,14,97.78571428571429,,0,-1.0
19997,1,3,1,0,2822,1911,3,4094.2999999999997,1,1,0,113,24.97345132743363,,0,-1.0
20008,2,1,0,0,3115,2006,2,1046.4208333333333,1,1,0,18,173.05555555555554,,0,-1.0
20019,3,0,1,0,211,2003,2,997.7241666666667,1,1,0,21,10.047619047619047,,0,-1.0
20030,1,0,1,0,1446,2007,3,804.6591666666667,1,1,0,17,85.05882352941177,,0,-1.0
20042,1,2,1,1,936,1855,3,6036.212083333333,1,1,0,169,5.538461538461538,,0,-1.0
20053,0,3,1,0,4420,1984,4,2646.3570833333333,1,1,0,40,110.5,,0,-1.0
20064,2,2,1,0,2670,2013,4,3185.5291666666667,1,1,1,11,242.72727272727272,,0,-1.0
20075,1,3,1,0,2020,2000,3,33.14335416666667,1,1,0,24,84.16666666666667,,0,-1.0
20086,1,0,1,0,605,1994,3,2790.5170833333336,1,1,0,30,20.166666666666668,,0,-1.0
20097,1,0,1,1,2288,1975,3,10677.574166666667,1,1,0,49,46.69387755102041,,0,-1.0
20108,1,3,1,0,288,1997,3,3541.8745833333337,1,1,0,27,10.666666666666666,,0,-1.0
20119,1,3,1,0,358352,2006,3,4088.539583333333,1,1,0,18,19908.444444444445,,0,-1.0
20130,1,3,1,0,2839,1930,1,551.735,1,1,0,94,30.20212765957447,,0,-1.0
20141,1,0,0,0,2659,1989,2,23.867612500000003,1,0,1,35,75.97142857142858,,0,-1.0
20153,1,3,1,0,4118,1997,4,826.6045833333333,1,1,0,27,152.5185185185185,,0,-1.0
20164,1,0,1,0,3272,1922,1,3959.0904166666664,1,1,0,102,32.07843137254902,,0,-1.0
20175,1,3,1,1,1178,1987,1,6791.171666666666,1,1,0,37,31.83783783783784,,0,-1.0
20186,1,3,0,0,59095,1998,0,5459.307083333333,1,1,1,26,2272.8846153846152,,0,-1.0
20197,1,1,1,0,1378,2009,3,2294.84,1,1,0,15,91.86666666666666,,0,-1.0
20208,1,0,1,0,486,2005,3,3435.4449999999997,1,1,0,19,25.57894736842105,,0,-1.0
20219,3,0,1,0,180,1988,4,5561.190833333333,1,1,0,36,5.0,,0,-1.0
20230,3,3,0,0,1190,1996,3,32.77274166666667,1,1,0,28,42.5,,0,-1.0
20241,1,3,1,0,1648,1940,2,2464.0054166666664,1,1,0,84,19.61904761904762,,0,-1.0
20252,1,0,1,0,2286,1878,4,4416.127916666667,1,1,0,146,15.657534246575343,,0,-1.0
20264,3,2,0,0,124,2009,4,10.517916666666666,1,0,1,15,8.266666666666667,,0,-1.0
20275,1,3,1,0,3238,1996,2,3079.0208333333335,1,1,0,28,115.64285714285714,,0,-1.0
20286,2,3,0,0,30363,2006,4,1098.9441666666667,1,1,0,18,1686.8333333333333,,0,-1.0
20297,1,3,1,0,2889,1934,2,4537.020416666667,1,1,0,90,32.1,,0,-1.0
20308,3,3,1,0,2303,1988,1,5340.305416666667,1,1,0,36,63.97222222222222,,0,-1.0
20319,1,3,0,0,1876,1980,2,1570.3591666666669,1,1,1,44,42.63636363636363,,0,-1.0
20330,1,3,0,0,241,1961,2,2753.84375,1,1,1,63,3.8253968253968256,,0,-1.0
20341,2,0,0,0,412,1997,4,1427.0695833333332,1,1,0,27,15.25925925925926,,0,-1.0
20352,1,2,1,0,3348,1994,2,4152.985833333333,1,1,1,30,111.6,,0,-1.0
20363,1,3,1,0,2650,1989,3,2193.9470833333335,1,1,0,35,75.71428571428571,,0,-1.0
20375,2,0,1,1,1187,1968,4,4336.1987500000005,1,1,0,56,21.196428571428573,,0,-1.0
20386,0,3,1,0,4506,1949,4,3449.741666666667,1,1,0,75,60.08,,0,-1.0
20397,0,0,0,0,2437,2007,3,5443.195,1,1,0,17,143.35294117647058,,0,-1.0
20408,1,3,0,0,3736,2001,2,3789.6275,1,1,1,23,162.43478260869566,,0,-1.0
20419,2,3,1,0,1826,1968,2,1272.12625,1,1,0,56,32.607142857142854,,0,-1.0
20430,1,0,1,0,4824,1996,4,2046.7529166666666,1,1,0,28,172.28571428571428,,0,-1.0
20441,1,3,0,0,364,2010,1,5288.995833333333,1,0,0,14,26.0,,0,-1.0
20452,1,3,0,0,1980,2006,2,3315.69125,1,1,1,18,110.0,,0,-1.0
20463,1,0,1,0,8374,1864,2,8623.777916666668,1,0,0,160,52.3375,,0,-1.0
20474,5,3,1,1,3198,2011,2,2211.5783333333334,1,1,0,13,246.0,,0,-1.0
20486,1,0,0,1,1235,2000,2,1801.31125,1,1,1,24,51.458333333333336,,0,-1.0
20497,1,3,0,0,4727,1834,2,324.06458333333336,1,1,1,190,24.878947368421052,,0,-1.0
20508,1,1,0,0,2956,2003,3,10924.541666666666,1,0,0,21,140.76190476190476,,0,-1.0
20519,3,0,0,0,2360,1965,2,3786.7483333333334,1,1,1,59,40.0,,0,-1.0
